ID,age,isfemale,isforeign
12560,52.160843989179504,1,0
12561,56.4719603110935,0,0
12562,38.26067248237858,1,0
12563,67.51826119902735,1,0
12564,57.126510698648,0,0
12565,56.05332921489329,1,0
12566,55.2052805717544,1,0
12567,20.96666167860537,0,0
12568,55.934875009187124,0,0
12569,31.46756527509543,0,0
12570,45.585712089673365,1,1
12571,40.23776865381729,1,0
12572,18.450394539758435,0,1
12573,60.31700370154164,0,0
12574,42.662760161691985,0,1
12575,32.11988408676821,0,0
12576,59.02290786509751,0,1
12577,51.36892463124524,0,0
12578,21.03104121084183,0,1
12579,47.13923195311209,0,1
12580,36.58319943974552,1,0
12581,46.26402065002511,1,0
12582,33.94083353887808,1,0
12583,44.8432030664944,1,1
12584,42.54962931971663,0,0
12585,44.80109677761004,0,0
12586,47.136593528531506,0,1
12587,47.40715600628312,1,0
12588,40.55367222640129,1,1
12589,49.44280048479692,1,0
12590,23.15380513664262,1,1
12591,44.026768083559546,1,0
12592,45.127367543622164,0,0
12593,48.43393967429078,0,1
12594,40.297834644586324,0,0
12595,46.81889797403469,0,0
12596,41.76381922149646,1,1
12597,65.53861997383922,0,0
12598,51.58465948562245,0,0
12599,31.451001732356726,0,1
12600,54.428179727993225,0,0
12601,43.569088540726774,0,0
12602,49.56321704210157,0,0
12603,35.61502335457224,0,0
12604,51.42377352961865,1,0
12605,27.76339745007715,0,0
12606,49.184677697841195,1,1
12607,53.57005416623991,1,0
12608,35.290327190050476,1,0
12609,59.07803454498617,1,0
12610,33.46211075089503,0,1
12611,35.77717776439523,0,0
12612,18.0,0,0
12613,44.21487717982154,0,0
12614,34.080807471960625,1,1
12615,42.67738956878434,1,1
12616,46.47583164149998,0,0
12617,52.11058008130935,0,0
12618,52.19290421205232,0,0
12619,36.394831499859684,1,0
12620,37.923465556097256,1,1
12621,42.87048364634407,1,0
12622,32.23162400347389,1,1
12623,22.052160527663396,0,0
12624,51.93711226138098,0,0
12625,52.96135026290337,0,0
12626,50.43088275258252,0,0
12627,56.92669452567226,1,0
12628,47.467200385352925,0,0
12629,57.8392067303741,1,0
12630,44.05520946701342,0,0
12631,51.87908259877631,0,1
12632,42.7614070734897,0,0
12633,55.7904826592868,0,0
12634,46.34376376818853,1,0
12635,52.965118213418705,0,0
12636,34.833386041185946,1,0
12637,62.256127931417,1,0
12638,63.40039354942947,0,0
12639,42.8921871267647,1,0
12640,18.092222699348174,0,1
12641,42.78961385166339,1,0
12642,18.0,1,1
12643,38.308863053430066,1,1
12644,42.31295341164986,0,1
12645,43.7025724101886,0,0
12646,42.9203512071048,0,1
12647,27.93315337165837,0,0
12648,38.6971232378791,1,0
12649,36.965891373578685,1,1
12650,55.525784426577054,0,0
12651,46.84027183328063,0,1
12652,57.71983085646787,0,0
12653,51.04458418059618,0,0
12654,33.61842785419077,0,1
12655,37.92325722383798,0,1
12656,34.11114209719241,1,1
12657,39.26807281676315,0,1
12658,21.767517646722023,0,1
12659,41.61850516132121,1,0
12660,45.274410792463506,0,0
12661,47.95335225992623,1,1
12662,40.10931572308697,1,1
12663,55.06776115264188,1,0
12664,52.114037942189114,0,1
12665,51.949558474408406,0,0
12666,41.63481214044639,1,0
12667,48.0525851396645,1,0
12668,43.22347768993238,0,0
12669,56.398193229338276,0,1
12670,41.56346280878408,0,1
12671,39.04646844345933,0,1
12672,57.60006038880402,0,0
12673,38.243094043811766,0,0
12674,64.83968566448391,0,0
12675,50.88372508978077,1,1
12676,47.879175507736115,0,0
12677,41.64662987682425,1,0
12678,45.42121026793024,1,0
12679,42.814015899683135,0,0
12680,57.41339131150644,1,0
12681,31.223015008074086,1,1
12682,50.80871212261591,0,0
12683,37.04171279139739,0,0
12684,57.87023918854523,0,0
12685,50.00443077407012,1,0
12686,49.81443080235066,1,0
12687,50.26908900719817,0,0
12688,40.32884180553015,1,0
12689,46.21461512448985,0,0
12690,35.43255201632827,0,1
12691,38.23809174069143,1,0
12692,44.57497750412422,0,1
12693,19.643135881352546,1,1
12694,35.52880559738051,1,0
12695,49.87604711650076,1,0
12696,34.707298602490496,0,0
12697,48.91819951654019,1,1
12698,41.53505435771978,1,0
12699,49.093112678881205,0,0
12700,53.64684955552164,0,0
12701,36.68093788541715,0,0
12702,37.73276394603143,1,0
12703,28.213706950508495,1,0
12704,35.995455087791385,0,1
12705,19.15091084874543,1,1
12706,21.098169056134896,0,1
12707,41.971248109331164,1,0
12708,37.14814709185258,0,0
12709,43.615456524185184,0,0
12710,31.880277745655434,0,1
12711,37.045978523224015,0,0
12712,56.9941586021366,1,0
12713,35.8267775283293,0,0
12714,47.375173732305704,0,0
12715,44.20470135969133,0,0
12716,46.55178473488886,0,0
12717,29.025495961947733,1,1
12718,46.489370848712305,1,0
12719,51.366077957395404,0,0
12720,19.244150043587652,0,0
12721,36.74513271068148,0,0
12722,35.40508548169454,1,0
12723,32.89487383598583,1,0
12724,33.33235923173273,1,0
12725,53.589962837001195,1,1
12726,45.119891509875536,1,0
12727,31.39409225273769,1,0
12728,47.97584200699843,0,0
12729,57.43104945678049,0,0
12730,41.48574204227296,0,0
12731,45.01472784734017,0,0
12732,40.80827071115799,1,0
12733,43.88353809200647,0,0
12734,41.05132136245739,0,0
12735,47.305763220169666,0,0
12736,39.69740985534565,0,0
12737,50.46211950229917,0,0
12738,51.57582775995125,1,0
12739,46.745049460757556,1,0
12740,39.29000192571568,1,1
12741,25.01603521621745,0,1
12742,52.444739682865396,0,0
12743,44.92133604828696,0,0
12744,43.68880017277846,1,0
12745,56.67994052294394,0,0
12746,43.12297053954626,0,0
12747,62.86465713257634,1,0
12748,34.852057831028304,0,1
12749,39.61727004564604,0,0
12750,54.88620422446689,0,0
12751,40.93444817542469,0,1
12752,51.27426953670047,0,0
12753,35.92198521728943,0,1
12754,38.810111994994514,1,0
12755,61.47844633908015,1,0
12756,41.35697663883846,0,0
12757,47.86511629884291,1,0
12758,53.17168283320828,0,0
12759,36.10651394792814,0,0
12760,42.57465968165869,0,1
12761,32.3271208110066,1,1
12762,53.642212875544615,0,0
12763,28.825206125124705,1,0
12764,68.12327860351317,1,0
12765,48.729453067755145,0,0
12766,45.062987810602934,1,1
12767,36.11970596511149,1,0
12768,50.66702434988459,0,0
12769,40.71365330843295,0,0
12770,29.574787183809672,1,0
12771,47.8113501546497,1,1
12772,43.091172321517845,0,0
12773,27.455947808359497,0,0
12774,69.33497248208155,0,0
12775,33.270231252000514,0,0
12776,40.44451571358607,0,1
12777,41.78616622376694,1,0
12778,33.73075452060435,1,0
12779,43.05743592778809,0,1
12780,23.76289181479533,1,1
12781,45.85941855045669,1,1
12782,39.016290069503576,0,0
12783,34.130417335905136,0,0
12784,34.12237286617591,0,1
12785,39.85066778030701,1,1
12786,50.96116965928982,0,0
12787,24.932660197542425,1,0
12788,39.72967104492094,0,1
12789,29.51512838802625,0,0
12790,18.0,0,0
12791,68.44770868164105,0,0
12792,39.65550367307856,1,1
12793,49.99920323997425,1,0
12794,37.50619029043084,0,0
12795,36.9568688427225,1,1
12796,35.59522297281748,1,1
12797,52.74524066940688,0,1
12798,44.84738606947761,1,0
12799,57.10582980207674,0,0
12800,30.945234095580346,0,0
12801,48.069308093089624,0,0
12802,44.494672411295205,1,0
12803,49.80539130449352,0,0
12804,34.76168278643206,1,0
12805,38.36184419993337,1,0
12806,43.386080057842314,0,0
12807,43.16053575572255,0,1
12808,40.661362209945764,0,1
12809,47.24642684889914,0,0
12810,24.23598101299391,0,0
12811,36.574782487725635,0,0
12812,33.12164426858913,0,0
12813,38.42147373996563,0,1
12814,59.172927427533786,0,0
12815,61.122262449333874,0,0
12816,38.08695806430201,1,0
12817,35.04034396478934,1,1
12818,25.180872622575087,0,0
12819,52.641786643133855,0,1
12820,40.13557510833983,0,0
12821,44.7814475158476,0,1
12822,51.18828912134015,0,0
12823,36.824153375734866,1,1
12824,32.94835724740372,1,1
12825,42.95738425735399,0,1
12826,46.96982248224635,1,0
12827,51.20658311340166,0,0
12828,28.436684816214335,0,1
12829,53.495856786566925,0,0
12830,38.35218979547574,0,1
12831,34.54796090036626,0,1
12832,33.07400934987302,0,0
12833,36.544361170383,0,0
12834,20.64820995145721,0,1
12835,55.32094618564043,1,0
12836,48.40879633528502,1,0
12837,53.29616024712432,0,0
12838,49.21378583976012,0,0
12839,46.02859894980746,0,0
12840,50.611540138132064,1,0
12841,50.646247629446385,0,1
12842,68.52295726055681,0,1
12843,42.04552645282552,0,0
12844,40.59595831914498,0,0
12845,33.431305403306574,0,1
12846,48.791930924472815,1,0
12847,54.86725583358553,1,0
12848,53.85975185689161,0,0
12849,23.509135859541395,0,0
12850,35.13732232270241,0,1
12851,35.71522159478473,0,1
12852,54.81173884153037,1,0
12853,36.38693616074575,0,1
12854,54.35352751770508,0,0
12855,63.95434214787634,0,0
12856,41.262050411149716,1,1
12857,30.409195393512995,1,1
12858,26.287444599871222,0,0
12859,55.46126120245437,0,0
12860,46.245313938125065,0,0
12861,38.51827388219032,1,0
12862,65.97384326965083,0,0
12863,57.48917107617043,0,0
12864,52.287479774560886,0,0
12865,33.93528735973405,1,0
12866,40.760721647243436,0,0
12867,20.449075768318554,0,0
12868,49.8661250835962,0,0
12869,52.62266754340095,1,0
12870,43.808478945189044,1,1
12871,52.02514082239348,1,1
12872,48.72081984123464,0,0
12873,43.788085786557154,0,0
12874,57.15455031533977,1,0
12875,44.52343505190911,0,0
12876,47.52294454958805,1,0
12877,43.19705784687673,1,1
12878,54.43866592524874,0,0
12879,50.191193568584694,0,0
12880,50.831349652674014,1,0
12881,20.765618895082344,1,0
12882,38.02089934666646,0,0
12883,30.019049394002824,0,0
12884,60.40776606230173,0,0
12885,28.49024319244471,0,1
12886,39.62128796378754,0,0
12887,66.87423577572142,0,0
12888,47.69688014698126,1,0
12889,65.20585361930529,1,0
12890,33.29029225036801,1,1
12891,18.0,0,1
12892,52.199378313203695,0,1
12893,48.880622446226035,1,0
12894,41.21387990606424,0,0
12895,35.7156108295475,0,0
12896,53.31381568536086,0,0
12897,42.27603845152695,1,0
12898,49.511152350382915,1,0
12899,43.24924029490104,0,0
12900,41.36067603292144,1,0
12901,50.16698599281237,0,0
12902,53.357311785258034,0,1
12903,55.23212828477724,1,0
12904,31.98365365244357,1,1
12905,29.2105342856685,0,0
12906,41.864539901947886,0,1
12907,20.998981363163985,1,1
12908,45.90052776817228,1,0
12909,44.07383682755357,1,0
12910,52.8366500933523,0,0
12911,49.62990143744048,1,0
12912,44.39395851046326,1,1
12913,48.28847561428467,0,0
12914,42.37572079222188,1,0
12915,45.922367639368765,0,0
12916,50.24820618577496,0,0
12917,46.61120156491881,1,0
12918,41.05018677905273,0,0
12919,47.40502884938788,0,1
12920,44.07403049403292,1,1
12921,42.61106877998881,0,0
12922,34.33944489603838,0,1
12923,34.945471884156014,1,1
12924,35.94864746653051,0,0
12925,37.014750214222474,0,1
12926,51.07506105106189,0,0
12927,21.13422220450832,0,1
12928,35.17269033631772,1,1
12929,25.262158883385354,1,0
12930,35.95077625954892,0,0
12931,39.519080465435614,1,1
12932,54.16085739289251,0,0
12933,45.45505281481897,0,1
12934,20.667160992616065,1,0
12935,52.36754364492955,1,0
12936,18.0,0,1
12937,38.41433918396668,0,0
12938,30.756306607716837,0,1
12939,36.0793174993653,0,0
12940,47.4616024674608,0,0
12941,45.91181870017574,1,1
12942,48.97937107530054,0,1
12943,65.82380711499599,1,0
12944,42.08126012753384,0,0
12945,20.139899486180138,0,1
12946,24.28523061093749,0,1
12947,42.38358399134893,0,1
12948,51.42043819428801,1,0
12949,51.44931995442523,0,0
12950,22.305791741229825,0,1
12951,37.438751747672036,1,0
12952,47.63428823928113,1,1
12953,61.391744495737605,0,1
12954,51.0283507747026,0,0
12955,29.762253495706666,1,1
12956,24.12424126758234,1,1
12957,43.75715253723343,1,0
12958,32.391538454517274,0,1
12959,57.1876685948884,1,1
12960,54.685458704806706,0,1
12961,50.284561542286816,0,0
12962,35.59548769842902,1,0
12963,46.542061874975275,0,0
12964,36.202498053372395,0,1
12965,40.02399018448714,0,0
12966,64.46019359890941,0,0
12967,33.3769882457223,1,1
12968,20.102793287750018,1,0
12969,22.08166865209151,0,0
12970,53.373450211582124,0,0
12971,40.49530823807051,1,0
12972,48.65119126932495,1,0
12973,32.50602436841387,0,0
12974,49.930387994734346,1,0
12975,22.446930519879587,1,0
12976,36.98781026031688,0,0
12977,41.36243296156633,0,1
12978,43.86819733410364,0,1
12979,27.62740109304064,1,0
12980,56.90990975719074,0,1
12981,47.8881466787672,0,0
12982,44.429770629016346,0,0
12983,38.651540203914976,1,0
12984,26.187923786102193,0,1
12985,45.599191661387636,1,0
12986,53.04468343468363,1,0
12987,18.0,0,1
12988,34.32098707252651,0,1
12989,42.90362142963055,0,0
12990,57.1054805958708,1,0
12991,48.61858708304019,0,0
12992,53.29923078834592,0,0
12993,45.38578869640483,0,0
12994,40.47378506645764,0,1
12995,43.148909503519455,1,0
12996,41.89435054830643,1,0
12997,22.372763857884337,1,1
12998,43.38779168510687,0,0
12999,47.543154073254385,0,1
13000,38.69267074534439,1,0
13001,32.47539895424417,0,1
13002,52.792280335993325,1,1
13003,48.553911351987885,0,1
13004,45.52409152738371,0,1
13005,24.629242603656348,1,1
13006,47.949068359880116,1,1
13007,28.81180314125256,1,1
13008,33.305202475527985,0,0
13009,47.81661185123179,0,0
13010,44.43956574345294,0,0
13011,45.27322728727789,1,0
13012,37.39731799183252,1,1
13013,46.79184165756378,0,1
13014,39.262174304231635,1,0
13015,34.459244518075984,1,0
13016,35.89058760918596,1,0
13017,57.468716341049074,0,0
13018,41.80533518254288,0,0
13019,54.018361069111855,1,0
13020,40.6995478017152,0,0
13021,36.9890670907982,1,0
13022,50.22862433324495,1,0
13023,52.782634974105804,1,0
13024,33.493917353994306,0,1
13025,55.134060508229105,0,0
13026,47.92673496084099,0,0
13027,40.200882138293615,0,0
13028,46.08142258390058,0,0
13029,37.08100248182454,0,0
13030,31.728174015912675,0,1
13031,60.72070633356418,0,0
13032,60.76581655534936,0,0
13033,52.29559737182944,0,0
13034,45.631513888433645,0,0
13035,38.341640507330666,1,1
13036,49.8571239507876,0,0
13037,38.65485960251439,0,1
13038,36.617266628062886,1,1
13039,27.189583685872265,1,1
13040,46.94814916992864,0,0
13041,44.37209792974332,1,1
13042,35.712617323285414,1,0
13043,48.98621277104611,1,0
13044,65.83398501294533,0,0
13045,44.62050251487458,1,0
13046,29.586620289111906,0,1
13047,41.960940660658586,0,1
13048,47.97865396114632,1,0
13049,44.956512447253246,0,1
13050,42.15603338212441,1,0
13051,43.766124981466305,0,0
13052,34.51927827398729,1,0
13053,49.206523364796574,0,0
13054,34.02676912824913,0,0
13055,58.88899370370062,0,0
13056,44.796766067787374,0,0
13057,58.10846499715221,0,0
13058,49.29841602549459,1,0
13059,69.34389384878207,0,0
13060,19.769356686372266,1,0
13061,18.10232549546212,0,1
13062,52.51961901481599,0,1
13063,35.32482294772831,1,0
13064,45.46243314381405,0,1
13065,48.26079930541026,1,0
13066,52.75552686617675,1,0
13067,40.53797658910785,0,0
13068,43.038510093966394,1,0
13069,42.27822678470475,1,1
13070,49.575952456287425,0,0
13071,39.82997278396767,1,1
13072,26.258861319632132,0,1
13073,44.662999152130304,0,0
13074,46.65452743642382,1,0
13075,66.89026653778137,1,0
13076,36.23457612947206,1,0
13077,62.68163867920272,1,0
13078,49.94327207924454,1,1
13079,46.52617025272843,1,0
13080,62.333829214619804,0,0
13081,45.040756901190534,0,0
13082,18.0,0,0
13083,43.97916884701675,1,0
13084,52.90537505319862,0,0
13085,43.69749843953798,0,1
13086,38.72171063993676,0,0
13087,28.23047414044997,1,1
13088,58.067863172151974,1,0
13089,27.196906252752598,0,0
13090,44.16724483105946,0,0
13091,49.23913329910387,0,0
13092,36.43531348782019,0,0
13093,46.05657936313926,0,1
13094,48.1077485849876,1,1
13095,36.62031822201769,1,1
13096,55.911638189336436,0,0
13097,52.261322317399724,0,0
13098,53.64054523599626,0,0
13099,56.61333909957425,0,1
13100,33.54665660620346,0,0
13101,23.98313132343452,0,0
13102,54.510289714146154,0,1
13103,43.29001133706242,1,0
13104,42.71820888986383,1,0
13105,45.77822940214319,1,0
13106,28.949906419892717,0,0
13107,38.56322713982251,1,0
13108,31.762970309957176,1,1
13109,37.56367867419493,0,0
13110,33.923109326140136,0,0
13111,44.914479396386575,0,0
13112,40.355892128386486,0,0
13113,66.34647650906032,0,0
13114,41.334734412605485,0,1
13115,44.09505714911514,0,1
13116,41.96389105749611,0,0
13117,42.39503315126812,0,1
13118,57.64903469326462,1,0
13119,44.69311857833141,0,1
13120,38.897749270086045,1,1
13121,31.843145864896325,0,0
13122,50.65764463556495,0,0
13123,34.32582350163954,0,0
13124,29.371911247248427,0,1
13125,23.23582095953779,0,1
13126,39.5382226051094,0,0
13127,79.92757795053055,0,0
13128,51.95938147283666,1,0
13129,27.919023630662142,0,1
13130,55.19885600281637,1,0
13131,38.767572167829265,0,0
13132,34.6475861027702,1,0
13133,41.9156697074403,0,0
13134,43.35507237944712,1,0
13135,42.14911363050443,1,1
13136,46.833355164314554,1,1
13137,31.16650872173477,0,1
13138,45.51083532118036,1,0
13139,39.14964064953199,0,0
13140,30.555563177305626,1,0
13141,43.27470955878371,0,0
13142,30.577840553599945,0,0
13143,51.584414358784294,0,0
13144,29.858378533945366,0,0
13145,31.973196069163237,1,1
13146,34.27965465889246,1,1
13147,49.30071474293348,1,0
13148,51.23431359488808,1,0
13149,44.01063799739633,1,1
13150,34.298451608829495,0,0
13151,38.69098098493265,0,0
13152,27.601471457169502,0,1
13153,39.39332325578949,0,1
13154,62.28672268803233,0,0
13155,40.97909447802098,0,0
13156,29.747948636997954,0,1
13157,41.94376816671357,0,1
13158,39.739238919131495,1,1
13159,51.938389740736696,0,0
13160,38.62680510986925,0,1
13161,46.59784213354056,0,0
13162,50.973824735549634,0,0
13163,44.264000890499055,0,0
13164,57.58703176322334,0,0
13165,43.89497217456534,0,0
13166,46.22760375467227,0,1
13167,47.35480786816622,0,1
13168,37.164473743726326,0,0
13169,44.972478732075984,1,1
13170,35.81647758868173,0,0
13171,35.19195727850488,0,0
13172,62.62153778418601,0,0
13173,58.04505955981264,1,0
13174,43.03815942787846,0,0
13175,57.778012128629804,1,0
13176,58.74879901803878,1,0
13177,21.066844797803675,0,0
13178,49.159154119085954,0,1
13179,35.941340464168405,0,0
13180,53.651064413545704,0,0
13181,53.29183655982423,0,0
13182,36.2360325953684,0,1
13183,58.57837794801724,0,0
13184,62.617150468395906,0,0
13185,51.66913409284153,1,0
13186,46.36378709128291,0,0
13187,48.76742998285755,1,0
13188,28.96622159554356,1,1
13189,47.17423900008007,1,0
13190,43.47757184071691,1,1
13191,44.14925442578403,0,1
13192,46.810136631275604,0,0
13193,39.35299784539031,0,0
13194,35.45422809566143,0,1
13195,37.10681783088277,1,0
13196,24.04413969217753,1,1
13197,30.788744115874422,0,1
13198,26.410046335790298,0,0
13199,41.65521289953927,0,1
13200,36.75320341041815,0,0
13201,24.65798072442315,0,1
13202,36.59895784706946,0,1
13203,61.10825334555519,1,0
13204,38.0961297952157,0,0
13205,40.24481248782073,1,0
13206,59.451485776064615,1,0
13207,53.099038991225264,1,0
13208,54.210476558817874,0,0
13209,44.41896904013253,1,0
13210,40.74235043978652,1,0
13211,43.203829977448656,0,0
13212,46.506931641316186,0,0
13213,47.043431214076705,1,0
13214,31.33725600559213,0,0
13215,39.62012380372055,0,0
13216,39.82940314608214,0,1
13217,35.222075895076706,1,1
13218,39.04686575951005,1,0
13219,57.15103984135737,0,1
13220,66.4768024544308,0,0
13221,65.12422074845509,1,0
13222,37.51129367673414,1,1
13223,36.3031425307423,1,1
13224,31.344504175534134,0,1
13225,43.36952990524209,0,1
13226,41.40139257763713,0,0
13227,49.12153664671132,1,1
13228,38.094247571610126,0,0
13229,44.0857816672925,0,0
13230,57.577911317491406,0,0
13231,31.441397547987027,0,1
13232,39.356008451198235,1,0
13233,27.18169971524228,0,1
13234,36.7742700055709,1,0
13235,47.83341349337933,1,1
13236,41.31445329508675,0,0
13237,53.93986391251385,1,0
13238,39.70755941559793,1,0
13239,57.84246017386334,1,0
13240,23.57190383826958,0,1
13241,51.03838004887761,0,0
13242,46.910429574935115,0,0
13243,37.07809670452221,1,1
13244,28.70599128934088,1,0
13245,35.011569540677726,1,1
13246,43.90944908994911,0,0
13247,50.09297816835104,0,0
13248,49.45777913101629,0,0
13249,37.21133711550189,0,0
13250,40.59584215055908,1,1
13251,39.62511350339947,0,0
13252,40.52838106483573,0,0
13253,33.162158991731616,0,1
13254,50.742580110587035,0,0
13255,49.67535314721019,0,0
13256,37.05596082921013,0,1
13257,28.916922032817492,0,0
13258,59.350603901863614,0,0
13259,53.01467623946664,0,0
13260,47.06853002615669,1,0
13261,56.5560454079824,0,0
13262,40.06817985609784,1,0
13263,32.6243498337668,1,0
13264,57.67479020711314,0,0
13265,41.28420639401746,1,1
13266,50.19290843329537,0,0
13267,56.50391744680234,1,0
13268,53.48837045080128,1,0
13269,27.04922371919978,1,0
13270,22.764844381774616,0,0
13271,26.56821960438648,0,1
13272,59.41041513276057,0,0
13273,25.125040553617,1,0
13274,41.291952662565265,1,1
13275,41.12217918125557,0,1
13276,42.58830167981526,0,1
13277,67.44392579583572,1,1
13278,31.3708975977028,0,1
13279,45.720746799260375,1,1
13280,25.198687915825136,1,0
13281,56.11079342207487,0,0
13282,54.458111159445124,1,1
13283,46.020484661502245,0,0
13284,53.61031629056064,0,0
13285,46.27283662366133,1,0
13286,49.6606061635231,1,0
13287,39.64521843957884,0,1
13288,38.25242225270186,0,1
13289,59.874803843498995,0,0
13290,35.27016559636287,0,0
13291,31.48172791035925,0,0
13292,29.60197902347065,0,0
13293,44.11333891816833,0,0
13294,32.21012448295042,0,0
13295,54.28094224955264,0,1
13296,40.214966838912105,1,0
13297,45.772115634676,1,0
13298,45.750092550967494,0,0
13299,33.24788950301519,0,0
13300,42.324695374949926,0,1
13301,65.45197035460383,0,0
13302,37.089803071707735,0,0
13303,57.46932198388693,1,0
13304,30.532725556505405,1,0
13305,54.17845771004131,1,0
13306,58.397348318762084,0,0
13307,32.301679124615035,1,0
13308,48.72647011918163,1,0
13309,29.15883164376035,0,0
13310,43.11728532944832,0,0
13311,33.28940016045395,0,0
13312,51.37938037923534,0,0
13313,47.90955379228943,1,0
13314,44.256836635724035,0,0
13315,37.29378125306283,0,0
13316,34.5066028500236,0,0
13317,25.11450969752452,0,1
13318,41.90689804207233,1,1
13319,42.06417322908557,0,1
13320,44.8253241545449,1,0
13321,49.4126328993045,0,0
13322,55.21036483501602,0,0
13323,29.36440069565476,0,1
13324,48.77675192780845,1,0
13325,50.14148026055836,0,1
13326,55.79563160060948,0,0
13327,28.495022425112563,0,0
13328,48.19643640773475,0,1
13329,53.17505186545534,1,0
13330,41.12065870625524,0,1
13331,40.26581650591709,0,0
13332,30.12908376967567,0,1
13333,38.63972462843221,1,1
13334,56.95196303418009,0,0
13335,56.36803147730953,1,0
13336,50.777241685480675,1,0
13337,49.97120910926355,0,0
13338,45.425982869311376,0,1
13339,27.46705808624997,0,0
13340,35.952932666131666,1,0
13341,50.21078847382817,0,0
13342,47.49751198981684,0,0
13343,49.56338315803988,1,0
13344,38.118936169417665,0,0
13345,34.20929204071671,0,1
13346,47.51448773336989,0,0
13347,39.26832541814778,0,1
13348,38.46746226484794,0,1
13349,40.89577400642802,0,0
13350,47.16002072975512,1,0
13351,47.13607517378648,0,0
13352,63.90610618414295,1,0
13353,52.66798569011348,1,1
13354,45.704586071769825,0,1
13355,43.74415420211309,1,1
13356,33.33078369561359,0,0
13357,24.780618494375535,1,1
13358,38.03825103451953,1,0
13359,49.44208444872953,0,1
13360,54.29445366434194,0,0
13361,54.65911906606253,0,0
13362,41.76678357950814,0,1
13363,49.50073091222245,0,0
13364,41.21558146771426,0,0
13365,39.29576296928138,1,1
13366,31.082900640972795,0,0
13367,42.98147176075504,1,1
13368,44.124417012485615,1,0
13369,43.22209457176718,0,0
13370,37.94436126675399,1,0
13371,59.34439989266891,0,0
13372,41.79428737621162,0,0
13373,35.364621052556686,1,0
13374,38.88565788272014,0,0
13375,42.228024374027505,0,0
13376,35.323441350216974,1,0
13377,57.93793094869871,1,0
13378,33.479912821155374,1,0
13379,35.56200112225914,1,0
13380,49.41260121391803,0,0
13381,36.10034700342041,0,0
13382,46.47993025737575,1,1
13383,32.62254793379465,0,0
13384,47.07432872343402,0,1
13385,55.15949856928078,0,1
13386,43.436773824564305,1,1
13387,41.295770231375656,0,0
13388,41.18661090815962,1,0
13389,53.24201760473758,0,1
13390,54.51926552365207,0,0
13391,46.88473328181073,0,0
13392,26.696628820536688,0,0
13393,23.15410589608846,1,0
13394,64.67082786984352,0,0
13395,40.5077658771334,0,1
13396,37.810961775816516,0,0
13397,38.80262473667404,0,0
13398,51.48554593226616,0,0
13399,38.311861010481984,0,0
13400,63.102502492216345,1,0
13401,48.41281834600863,1,0
13402,53.048366909655215,0,0
13403,30.897971639535157,0,1
13404,46.85126242065584,0,0
13405,32.147919501516355,0,0
13406,48.64295095549296,1,0
13407,38.923133207100655,1,0
13408,55.474516121204545,0,0
13409,34.763019313255185,1,1
13410,38.38147226489674,0,0
13411,40.831553521638604,0,0
13412,24.620614713730937,0,0
13413,56.398931621016345,0,1
13414,37.360228653498154,1,0
13415,40.783935807079516,0,0
13416,46.2153679981163,0,0
13417,62.930681222135036,1,0
13418,26.499029853816786,1,1
13419,55.894865769157875,1,0
13420,37.011930346477605,1,1
13421,65.08641576172188,0,0
13422,56.783021026170694,1,0
13423,49.79998795401326,1,0
13424,34.33948040194224,1,0
13425,47.605101953460014,1,0
13426,29.568579843478233,0,1
13427,53.30150747897928,1,0
13428,42.54203878907345,0,0
13429,59.2074751435849,0,0
13430,34.31689093110505,0,1
13431,50.45922323814221,1,0
13432,47.65840669376081,0,0
13433,56.317020076218974,0,0
13434,57.915533942955136,0,0
13435,65.83602911782461,1,0
13436,47.625180718279516,0,1
13437,38.99072283794803,1,0
13438,30.09008733352139,1,1
13439,47.51750963310833,0,0
13440,46.862504692283316,0,0
13441,49.958660986048784,1,0
13442,58.43269931089998,1,0
13443,36.7750580832379,1,1
13444,30.51845177637082,0,0
13445,25.68637365142679,1,0
13446,41.06589702159535,0,0
13447,37.37839058154102,0,0
13448,42.24021929788261,1,1
13449,56.937186304515386,0,0
13450,33.80313263270803,1,0
13451,50.0042635321848,0,0
13452,34.0856733200328,1,1
13453,60.407951779047906,0,0
13454,37.22781089530193,0,0
13455,38.27807910690172,1,0
13456,66.66550398513155,0,1
13457,45.268731530950774,0,0
13458,46.727828479629764,1,1
13459,40.74168095999174,0,0
13460,65.0591430919045,1,0
13461,59.11136846053796,0,1
13462,38.28490514327093,0,0
13463,23.689194556242207,1,1
13464,34.089792911744595,1,1
13465,31.629464641618902,0,1
13466,45.44493217630411,0,0
13467,49.91186130475928,1,0
13468,45.98342868214199,0,0
13469,54.228132491318306,0,0
13470,38.324793743060106,0,1
13471,41.54517588761467,0,0
13472,48.469094617311505,0,0
13473,47.11374415258843,0,1
13474,58.7788318031167,0,0
13475,36.896907340047775,0,1
13476,61.44616018486302,0,0
13477,31.567751784475895,1,1
13478,46.824903596270595,0,0
13479,31.96589117533874,1,1
13480,37.83105870678416,1,0
13481,41.934876492466174,0,0
13482,39.00672273340952,1,1
13483,29.67849150921036,0,0
13484,63.52821572639418,1,1
13485,43.259731822350794,1,0
13486,47.2803442276975,0,0
13487,33.30870705256835,1,0
13488,66.24365318493255,0,0
13489,50.08497969917431,0,0
13490,61.045572449263254,1,0
13491,29.635653982495793,0,0
13492,47.702662442975,0,0
13493,39.0151782002408,0,1
